voltage,current,power,pf,z
223.3,1.067,156.6,0.66,209.3
223.3,1.067,156.6,0.66,209.3
223.5,1.078,157.8,0.65,207.3
223.5,1.078,157.8,0.65,207.3
223.6,1.073,157.4,0.66,208.4
223.6,1.073,157.4,0.66,208.4
223.5,1.072,157.4,0.66,208.5
223.5,1.072,157.4,0.66,208.5
223.4,1.076,157.5,0.66,207.6
223.4,1.076,157.5,0.66,207.6
223.6,1.074,157.7,0.66,208.2
223.6,1.074,157.7,0.66,208.2
223.4,1.072,157.3,0.66,208.4
223.4,1.072,157.3,0.66,208.4
223.2,1.07,156.9,0.66,208.6
223.2,1.07,156.9,0.66,208.6
223.5,1.071,157.2,0.66,208.7
223.5,1.071,157.2,0.66,208.7
223.4,1.076,157.7,0.66,207.6
223.4,1.076,157.7,0.66,207.6
223.4,1.071,157.1,0.66,208.6
223.4,1.071,157.1,0.66,208.6
223.4,1.07,157.1,0.66,208.8
223.4,1.07,157.1,0.66,208.8
223.3,1.075,157.5,0.66,207.7
223.3,1.075,157.5,0.66,207.7
223.2,1.067,156.6,0.66,209.2
223.2,1.067,156.6,0.66,209.2
223.3,1.068,156.9,0.66,209.1
223.3,1.068,156.9,0.66,209.1
223.4,1.076,157.8,0.66,207.6
223.4,1.076,157.8,0.66,207.6
223.6,1.073,157.8,0.66,208.4
223.6,1.073,157.8,0.66,208.4
223.5,1.073,157.6,0.66,208.3
223.5,1.073,157.6,0.66,208.3
223.4,1.074,157.5,0.66,208.0
223.4,1.074,157.5,0.66,208.0
223.4,1.068,157,0.66,209.2
223.4,1.068,157,0.66,209.2
223.1,1.068,156.9,0.66,208.9
223.1,1.068,156.9,0.66,208.9
223.2,1.067,156.8,0.66,209.2
223.2,1.067,156.8,0.66,209.2
223,1.062,156.2,0.66,210.0
223,1.062,156.2,0.66,210.0
223.2,1.072,157.3,0.66,208.2
223.2,1.072,157.3,0.66,208.2
223.2,1.072,156.9,0.66,208.2
223.3,1.067,156.9,0.66,209.3
223.3,1.067,156.8,0.66,209.3
223.3,1.067,156.8,0.66,209.3
223.3,1.073,157.4,0.66,208.1
223.3,1.073,157.4,0.66,208.1
223.3,1.067,156.9,0.66,209.3
223.3,1.067,156.9,0.66,209.3
223.1,1.066,156.6,0.66,209.3
223.1,1.066,156.6,0.66,209.3
223.1,1.066,156.6,0.66,209.3
223.2,1.071,157.3,0.66,208.4
223.2,1.071,157.3,0.66,208.4
223.2,1.066,156.9,0.66,209.4
222.9,1.064,156.4,0.66,209.5
222.9,1.064,156.4,0.66,209.5
222.8,1.064,156.3,0.66,209.4
222.8,1.064,156.3,0.66,209.4
222.8,1.064,156.3,0.66,209.4
222.7,1.06,155.8,0.66,210.1
222.7,1.06,155.8,0.66,210.1
222.5,1.061,155.7,0.66,209.7
222.5,1.061,155.7,0.66,209.7
222.8,1.062,156,0.66,209.8
222.8,1.062,156,0.66,209.8
222.7,1.059,155.7,0.66,210.3
222.7,1.059,155.7,0.66,210.3
222.8,1.067,156.6,0.66,208.8
222.8,1.067,156.6,0.66,208.8
222.9,1.063,156.3,0.66,209.7
222.9,1.063,156.3,0.66,209.7
223,1.063,156.5,0.66,209.8
223,1.063,156.5,0.66,209.8
222.8,1.066,156.4,0.66,209.0
222.8,1.066,156.4,0.66,209.0
222.7,1.06,155.9,0.66,210.1
222.7,1.06,155.9,0.66,210.1
223,1.065,156.6,0.66,209.4
223,1.065,156.6,0.66,209.4
222.8,1.066,156.5,0.66,209.0
222.8,1.066,156.5,0.66,209.0
222.8,1.062,156.1,0.66,209.8
222.8,1.062,156.1,0.66,209.8
223,1.066,156.8,0.66,209.2
223,1.066,156.8,0.66,209.2
223,1.067,156.8,0.66,209.0
223,1.067,156.8,0.66,209.0
222.8,1.06,155.9,0.66,210.2
222.8,1.06,155.9,0.66,210.2
222.8,1.065,156.5,0.66,209.2
222.8,1.065,156.5,0.66,209.2
223,1.063,156.5,0.66,209.8
223,1.063,156.5,0.66,209.8
223.2,1.067,157.1,0.66,209.2
223.2,1.067,157.1,0.66,209.2
223.4,1.077,158.3,0.66,207.4
223.4,1.077,158.3,0.66,207.4
223.5,1.071,157.9,0.66,208.7
223.5,1.071,157.9,0.66,208.7
223.5,1.071,157.9,0.66,208.7
223.5,1.071,157.9,0.66,208.7
223.3,1.074,158,0.66,207.9
223.3,1.074,158,0.66,207.9
223.4,1.069,157.5,0.66,209.0
223.4,1.069,157.5,0.66,209.0
223.5,1.072,158.2,0.66,208.5
223.5,1.072,158.2,0.66,208.5
223.4,1.074,158.4,0.66,208.0
223.4,1.074,158.4,0.66,208.0
223.3,1.068,157.5,0.66,209.1
223.3,1.068,157.5,0.66,209.1
223.4,1.072,158,0.66,208.4
223.4,1.072,158,0.66,208.4
223.3,1.07,157.6,0.66,208.7
223.3,1.07,157.6,0.66,208.7
223.3,1.069,157.5,0.66,208.9
223.3,1.069,157.5,0.66,208.9
223.6,1.077,158.7,0.66,207.6
223.6,1.077,158.7,0.66,207.6
223.6,1.077,158.7,0.66,207.6
223.6,1.073,158.4,0.66,208.4
223.5,1.071,158.2,0.66,208.7
223.5,1.071,158.2,0.66,208.7
223.4,1.076,158.4,0.66,207.6
223.4,1.076,158.4,0.66,207.6
223.3,1.067,157.5,0.66,209.3
223.3,1.067,157.5,0.66,209.3
223.3,1.067,157.5,0.66,209.3
223.2,1.066,157.3,0.66,209.4
223.2,1.066,157.3,0.66,209.4
223.3,1.076,158.2,0.66,207.5
223.3,1.076,158.2,0.66,207.5
223,1.068,157.3,0.66,208.8
223,1.068,157.3,0.66,208.8
222.9,1.07,157.4,0.66,208.3
223,1.078,158.1,0.66,206.9
223,1.078,158.1,0.66,206.9
223,1.078,158.1,0.66,206.9
223.2,1.076,158.3,0.66,207.4
223.2,1.076,158.3,0.66,207.4
223.2,1.078,158.3,0.66,207.1
223.2,1.078,158.3,0.66,207.1
223.3,1.08,158.7,0.66,206.8
223.3,1.08,158.7,0.66,206.8
223.4,1.078,158.7,0.66,207.2
223.4,1.078,158.7,0.66,207.2
223.3,1.082,159,0.66,206.4
223.3,1.082,159,0.66,206.4
223.6,1.083,159.4,0.66,206.5
223.6,1.083,159.4,0.66,206.5
223.6,1.082,159.3,0.66,206.7
223.6,1.082,159.3,0.66,206.7
223.6,1.089,160,0.66,205.3
223.6,1.089,160,0.66,205.3
223.5,1.08,159.1,0.66,206.9
223.5,1.08,159.1,0.66,206.9
223.2,1.074,158.2,0.66,207.8
223.2,1.074,158.2,0.66,207.8
223.3,1.082,158.8,0.66,206.4
223.3,1.082,158.8,0.66,206.4
223.2,1.075,158.3,0.66,207.6
223.2,1.075,158.3,0.66,207.6
223.4,1.078,158.9,0.66,207.2
223.4,1.078,158.9,0.66,207.2
223.4,1.083,159.1,0.66,206.3
223.4,1.083,159.1,0.66,206.3
223.4,1.076,158.6,0.66,207.6
223.4,1.076,158.6,0.66,207.6
223,1.072,158,0.66,208.0
223,1.072,158,0.66,208.0
223.2,1.077,158.6,0.66,207.2
223.2,1.077,158.6,0.66,207.2
223.3,1.075,158.5,0.66,207.7
223.3,1.075,158.5,0.66,207.7
223.2,1.076,158.4,0.66,207.4
223.2,1.076,158.4,0.66,207.4
222.9,1.07,157.6,0.66,208.3
222.9,1.07,157.6,0.66,208.3
223,1.069,157.4,0.66,208.6
223,1.069,157.4,0.66,208.6
223.2,1.077,158.5,0.66,207.2
223.2,1.077,158.5,0.66,207.2
222.9,1.066,157.1,0.66,209.1
222.9,1.066,157.1,0.66,209.1
223.1,1.07,157.9,0.66,208.5
223.1,1.07,157.9,0.66,208.5
223.1,1.077,158.6,0.66,207.1
223.1,1.077,158.6,0.66,207.1
223.3,1.072,158.3,0.66,208.3
223.3,1.072,158.3,0.66,208.3
223.5,1.075,158.7,0.66,207.9
223.5,1.075,158.7,0.66,207.9
223.5,1.081,159.3,0.66,206.8
223.5,1.081,159.3,0.66,206.8
223.5,1.075,158.8,0.66,207.9
